frame,time_sec,center_x,center_y,team,brightness,saturation,hue
10,0.4,325.9042205810547,450.0314483642578,unknown,171.14814814814815,117.48148148148148,69.70370370370371
10,0.4,649.4446716308594,257.0705871582031,unknown,169.20555555555555,89.37777777777778,40.12777777777778
10,0.4,783.0313110351562,220.64524841308594,unknown,87.74074074074075,96.13333333333334,91.15555555555555
10,0.4,633.2124633789062,124.12275314331055,unknown,73.6,109.21428571428571,29.82857142857143
10,0.4,827.244873046875,169.03817749023438,real_madrid,194.13095238095238,27.797619047619047,36.95238095238095
10,0.4,763.1936645507812,135.56139373779297,real_madrid,205.48611111111111,49.19444444444444,37.80555555555556
10,0.4,374.3684539794922,252.00061798095703,real_madrid,167.5897435897436,64.61538461538461,36.42307692307692
10,0.4,799.0167236328125,135.1844367980957,real_madrid,168.28571428571428,61.0,42.45238095238095
10,0.4,211.3262939453125,103.3717041015625,unknown,99.825,140.725,24.725
10,0.4,455.3995056152344,367.6295928955078,unknown,162.04166666666666,159.225,72.55
10,0.4,589.9580993652344,265.3752746582031,unknown,61.55194805194805,122.12987012987013,97.38311688311688
10,0.4,819.6148681640625,409.52268981933594,referee,44.535714285714285,109.23214285714286,76.26785714285714
10,0.4,336.6314239501953,149.81737518310547,real_madrid,212.6851851851852,62.55555555555556,40.888888888888886
10,0.4,423.61549377441406,174.50142669677734,unknown,86.88333333333334,132.5,24.083333333333332
10,0.4,567.9346618652344,269.22005462646484,barcelona,82.37962962962963,156.78703703703704,13.87037037037037
10,0.4,459.5458068847656,368.1400146484375,unknown,171.15625,149.64583333333334,84.9375
10,0.4,420.3555145263672,172.7479248046875,unknown,86.9,136.93333333333334,23.45
10,0.4,44.71497917175293,217.73306274414062,unknown,71.66666666666667,104.12121212121212,65.95454545454545
10,0.4,585.6595764160156,227.49944305419922,unknown,87.44047619047619,131.92857142857142,61.845238095238095
10,0.4,605.4524536132812,53.57588577270508,real_madrid,205.23333333333332,63.6,46.166666666666664
20,0.8,403.3929748535156,268.4607391357422,real_madrid,176.85714285714286,58.404761904761905,35.642857142857146
20,0.8,716.1951599121094,255.32923126220703,real_madrid,198.23958333333334,55.447916666666664,41.604166666666664
20,0.8,398.86109924316406,439.4814758300781,unknown,162.13095238095238,104.06547619047619,62.095238095238095
20,0.8,688.4775695800781,129.73746871948242,unknown,74.3125,94.25,49.875
20,0.8,264.1382293701172,114.23123931884766,unknown,75.57142857142857,143.71428571428572,23.757142857142856
20,0.8,113.16688919067383,222.34286499023438,referee,57.76190476190476,141.23809523809524,86.97619047619048
20,0.8,374.2413635253906,152.4269256591797,real_madrid,202.20833333333334,67.95833333333333,40.77777777777778
20,0.8,613.8212890625,269.7869873046875,unknown,99.13194444444444,148.05555555555554,26.694444444444443
20,0.8,472.6202697753906,367.7122039794922,unknown,131.315,139.295,83.71
20,0.8,639.885009765625,232.36766815185547,unknown,78.6547619047619,125.10714285714286,70.54761904761905
20,0.8,479.9575500488281,178.52518463134766,unknown,85.35714285714286,147.4,26.3
20,0.8,833.6550903320312,224.48875427246094,unknown,116.19047619047619,125.73809523809524,49.476190476190474
20,0.8,377.2943115234375,152.60413360595703,unknown,177.37037037037038,92.28703703703704,42.05555555555556
20,0.8,424.7950134277344,167.94425201416016,unknown,151.73076923076923,129.68269230769232,51.26923076923077
20,0.8,663.7707214355469,57.579524993896484,real_madrid,201.59259259259258,67.96296296296296,44.25925925925926
20,0.8,627.2898864746094,266.9026336669922,barcelona,65.54081632653062,164.14285714285714,53.43877551020408
20,0.8,632.3788757324219,267.25391387939453,barcelona,61.04666666666667,145.87333333333333,67.72666666666667
20,0.8,834.4230346679688,142.1735954284668,unknown,165.125,99.175,42.15
30,1.2,660.9945068359375,270.9512176513672,barcelona,52.68333333333333,112.74166666666666,105.775
30,1.2,771.2669982910156,257.3816146850586,real_madrid,192.95833333333334,49.583333333333336,36.041666666666664
30,1.2,157.97610473632812,230.99749755859375,barcelona,64.77380952380952,152.57142857142858,50.904761904761905
30,1.2,727.2509460449219,136.27134704589844,unknown,80.61728395061728,108.19753086419753,40.370370370370374
30,1.2,631.22265625,268.8466339111328,unknown,93.8061224489796,158.87755102040816,24.5
30,1.2,469.1117706298828,342.90879821777344,barcelona,128.14795918367346,140.43367346938774,59.964285714285715
30,1.2,420.2123718261719,291.6423797607422,real_madrid,194.90833333333333,50.025,37.75
30,1.2,683.7734375,241.75062561035156,unknown,84.1547619047619,120.08333333333333,79.11904761904762
30,1.2,710.4218139648438,65.25912094116211,real_madrid,204.71428571428572,64.15873015873017,45.07936507936508
30,1.2,301.7134246826172,119.87026596069336,unknown,84.95,93.38333333333334,26.5
30,1.2,453.7705993652344,170.44383239746094,unknown,155.58333333333334,123.06944444444444,56.666666666666664
30,1.2,444.7544708251953,378.23095703125,unknown,130.58333333333334,139.03333333333333,43.6
30,1.2,465.95697021484375,430.2444152832031,unknown,169.7875,97.14375,63.25
30,1.2,456.5632629394531,171.51610565185547,unknown,142.43333333333334,145.05,51.0
30,1.2,628.1182250976562,268.64904022216797,unknown,100.13333333333334,157.3111111111111,28.333333333333332
30,1.2,514.3417053222656,180.9764404296875,unknown,60.907407407407405,196.40740740740742,23.51851851851852
30,1.2,451.0403747558594,408.97930908203125,barcelona,125.36898395721926,147.46702317290553,42.750445632798574
30,1.2,630.7579650878906,263.06202697753906,unknown,109.35714285714286,150.67142857142858,22.014285714285716
30,1.2,464.86651611328125,342.4241027832031,unknown,149.875,164.25,80.78846153846153
30,1.2,462.80140686035156,342.5231018066406,unknown,131.46428571428572,176.3357142857143,64.00714285714285
30,1.2,516.7854919433594,183.1167755126953,unknown,60.2,177.51666666666668,20.983333333333334
30,1.2,453.05181884765625,166.68663787841797,unknown,157.93333333333334,129.46666666666667,52.91111111111111
40,1.6,532.5049133300781,420.9859924316406,unknown,164.76136363636363,110.63636363636364,66.01704545454545
40,1.6,726.3772888183594,253.22733306884766,unknown,77.79047619047618,129.02857142857144,70.48571428571428
40,1.6,413.90406799316406,312.84288024902344,real_madrid,208.77941176470588,40.24264705882353,35.80882352941177
40,1.6,449.5757141113281,331.3272705078125,barcelona,112.21875,155.59375,65.3125
40,1.6,180.2364730834961,235.64286041259766,barcelona,94.61111111111111,156.53333333333333,56.34444444444444
40,1.6,413.9857940673828,151.85325622558594,unknown,163.92222222222222,121.54444444444445,42.36666666666667
40,1.6,680.2563171386719,273.418212890625,referee,59.11538461538461,154.76923076923077,76.42307692307692
40,1.6,821.4865417480469,258.2117156982422,real_madrid,189.66875,61.09375,38.05
40,1.6,641.6212463378906,270.50706481933594,barcelona,109.72321428571429,154.10714285714286,16.982142857142858
40,1.6,396.0992126464844,370.08421325683594,unknown,130.72115384615384,118.11057692307692,47.75961538461539
40,1.6,757.6934204101562,140.53082656860352,referee,58.46666666666667,100.06666666666666,51.2
40,1.6,685.5753173828125,273.56573486328125,barcelona,97.72142857142858,149.34285714285716,47.05714285714286
40,1.6,470.87469482421875,174.0324478149414,unknown,161.6904761904762,121.9047619047619,52.30952380952381
40,1.6,542.0265502929688,182.61510467529297,unknown,111.12727272727273,148.1090909090909,28.89090909090909
40,1.6,748.869873046875,67.86845016479492,real_madrid,207.90740740740742,51.370370370370374,48.53703703703704
40,1.6,537.8983154296875,177.83708953857422,unknown,110.26785714285714,158.125,20.964285714285715
50,2.0,413.04730224609375,324.17645263671875,real_madrid,200.03174603174602,54.23015873015873,34.611111111111114
50,2.0,443.66334533691406,316.21034240722656,barcelona,129.625,152.5528846153846,50.29807692307692
50,2.0,601.0296630859375,414.53590393066406,unknown,165.45,102.94444444444444,63.81111111111111
50,2.0,708.5924377441406,276.4813995361328,barcelona,94.39285714285714,143.9375,40.794642857142854
50,2.0,186.60320281982422,243.20764923095703,unknown,71.7,150.06666666666666,32.63333333333333
50,2.0,782.6392517089844,262.7354431152344,barcelona,81.38095238095238,134.88095238095238,111.0952380952381
50,2.0,488.3484649658203,171.77249145507812,unknown,166.45833333333334,116.5625,52.395833333333336
50,2.0,799.5780639648438,140.2093620300293,referee,58.1,64.65,56.4
50,2.0,350.36326599121094,362.4183044433594,barcelona,112.85,172.65625,43.08125
50,2.0,340.18524169921875,122.98110961914062,unknown,92.94444444444444,130.18055555555554,21.86111111111111
50,2.0,651.2067565917969,271.43067932128906,barcelona,111.81168831168831,174.83766233766235,61.896103896103895
50,2.0,423.05677795410156,148.4441375732422,real_madrid,204.4,81.85454545454546,40.69090909090909
50,2.0,645.9208374023438,271.3549270629883,barcelona,123.8265306122449,158.78571428571428,106.93877551020408
50,2.0,561.9983825683594,178.45177459716797,barcelona,78.94285714285714,195.68571428571428,18.914285714285715
50,2.0,564.4574890136719,179.80345916748047,unknown,97.4375,167.45833333333334,20.916666666666668
60,2.4,343.93255615234375,358.5942077636719,unknown,133.73863636363637,133.71022727272728,44.35795454545455
60,2.4,443.75328063964844,338.2743835449219,unknown,165.16969696969696,104.92121212121212,37.92727272727273
60,2.4,473.6813507080078,307.8685607910156,barcelona,156.12087912087912,134.84615384615384,14.725274725274724
60,2.4,399.8866729736328,130.57318878173828,unknown,97.15714285714286,120.25714285714285,29.314285714285713
60,2.4,233.12606048583984,257.41554260253906,barcelona,50.01428571428571,128.95714285714286,109.54285714285714
60,2.4,547.8385009765625,174.37698364257812,unknown,173.04444444444445,109.62222222222222,56.733333333333334
60,2.4,633.0265197753906,187.427734375,unknown,112.58333333333333,151.22619047619048,31.0
60,2.4,478.30784606933594,146.3049087524414,real_madrid,212.36666666666667,70.1,41.666666666666664
60,2.4,695.4832153320312,281.6774444580078,unknown,112.16666666666667,145.75,33.85
70,2.8,766.0083312988281,287.35926818847656,unknown,115.14903846153847,142.97115384615384,34.07692307692308
70,2.8,354.64654541015625,350.33251953125,unknown,149.97916666666666,116.11111111111111,43.96527777777778
70,2.8,95.74055862426758,419.8352355957031,referee,22.404040404040405,150.63131313131314,61.23232323232323
70,2.8,480.0448455810547,339.5763397216797,unknown,145.7087912087912,134.3131868131868,40.362637362637365
70,2.8,725.3011474609375,193.6219940185547,unknown,112.42857142857143,143.13095238095238,26.333333333333332
70,2.8,556.6873779296875,146.05247497558594,real_madrid,215.11666666666667,67.28333333333333,39.4
70,2.8,529.8463287353516,297.34521484375,unknown,124.66666666666667,164.07692307692307,33.782051282051285
70,2.8,288.62562561035156,273.21775817871094,unknown,61.333333333333336,102.32142857142857,69.33333333333333
70,2.8,287.09754943847656,269.5370178222656,unknown,68.53968253968254,119.47619047619048,80.12698412698413
70,2.8,521.4366760253906,297.1505432128906,barcelona,145.7596153846154,141.23076923076923,6.5673076923076925
80,3.2,507.57252502441406,336.7996368408203,real_madrid,208.24479166666666,43.71875,32.963541666666664
80,3.2,204.71722412109375,421.0526580810547,referee,14.21875,87.05625,33.35
80,3.2,353.99456787109375,344.8365020751953,unknown,162.68571428571428,81.13333333333334,45.2
80,3.2,564.9244384765625,297.3007354736328,barcelona,123.86060606060606,143.0787878787879,42.72121212121212
80,3.2,692.4201354980469,192.32479095458984,unknown,166.33333333333334,128.06666666666666,50.4
80,3.2,809.3377075195312,204.07300567626953,barcelona,90.58333333333333,164.68055555555554,18.680555555555557
80,3.2,625.60498046875,150.1118621826172,real_madrid,223.9142857142857,41.15714285714286,37.17142857142857
80,3.2,320.80316162109375,293.3381652832031,unknown,82.66233766233766,108.66233766233766,90.40259740259741
80,3.2,328.2340087890625,294.9422149658203,unknown,84.83333333333333,136.86111111111111,57.138888888888886
80,3.2,537.6127014160156,144.49240112304688,barcelona,93.11111111111111,117.33333333333333,19.26388888888889
80,3.2,692.6388854980469,197.06004333496094,unknown,175.76388888888889,109.80555555555556,54.55555555555556
80,3.2,817.2252807617188,300.2170867919922,unknown,134.59333333333333,149.17333333333335,62.45333333333333
80,3.2,323.3909454345703,294.1510467529297,unknown,72.16666666666667,99.25,90.76041666666667
90,3.6,324.3138732910156,336.07081604003906,unknown,155.41666666666666,81.05555555555556,39.05555555555556
90,3.6,508.47972106933594,331.95245361328125,real_madrid,222.03125,42.135416666666664,34.5
90,3.6,278.4056091308594,422.51934814453125,referee,53.86071428571429,146.85714285714286,37.69285714285714
90,3.6,557.491943359375,287.4282531738281,barcelona,115.21428571428571,165.44642857142858,69.69642857142857
90,3.6,720.4684143066406,204.5936508178711,unknown,178.33333333333334,111.73809523809524,54.86904761904762
90,3.6,307.0919189453125,324.20664978027344,barcelona,118.87179487179488,160.55555555555554,48.324786324786324
90,3.6,562.063720703125,147.37411499023438,unknown,87.71428571428571,111.39285714285714,70.66666666666667
90,3.6,824.0342712402344,302.19676208496094,barcelona,118.55555555555556,152.14814814814815,106.26666666666667
90,3.6,270.0788116455078,422.3932342529297,referee,16.99375,81.1375,38.7375
100,4.0,331.7484588623047,427.7914123535156,referee,24.2125,92.54375,35.16875
100,4.0,512.4464263916016,324.4789581298828,real_madrid,189.34,66.90666666666667,33.626666666666665
100,4.0,554.7421569824219,272.0061798095703,unknown,119.8,150.1,32.61538461538461
100,4.0,733.2812194824219,208.94072723388672,unknown,159.92307692307693,129.43076923076924,56.323076923076925
100,4.0,325.7756805419922,316.08673095703125,real_madrid,195.65714285714284,59.01904761904762,46.666666666666664
100,4.0,679.6932983398438,149.4981689453125,real_madrid,194.58333333333334,74.21428571428571,40.5
100,4.0,826.185546875,306.7235412597656,barcelona,100.796875,152.0078125,51.015625
100,4.0,579.4679260253906,151.5668487548828,unknown,121.075,163.825,29.5875
100,4.0,71.72271537780762,124.25962829589844,unknown,147.88888888888889,195.26388888888889,51.763888888888886
100,4.0,302.6809387207031,357.35414123535156,unknown,102.0625,59.604166666666664,76.25
100,4.0,575.8177795410156,150.40885162353516,unknown,119.24074074074075,164.16666666666666,23.22222222222222
100,4.0,297.94677734375,358.01524353027344,unknown,110.16666666666667,105.51388888888889,47.166666666666664
110,4.4,534.2877197265625,316.559814453125,real_madrid,223.775,28.733333333333334,39.36666666666667
110,4.4,404.97657775878906,432.88543701171875,referee,27.65,103.34285714285714,37.535714285714285
110,4.4,56.67035484313965,443.9817810058594,unknown,149.4142857142857,48.59047619047619,26.533333333333335
110,4.4,342.84149169921875,300.8301086425781,real_madrid,204.0612244897959,50.51020408163265,47.36734693877551
110,4.4,722.3594360351562,148.35919952392578,unknown,163.775,112.69166666666666,39.708333333333336
110,4.4,768.7435607910156,212.54785919189453,unknown,179.64285714285714,109.96938775510205,55.40816326530612
110,4.4,607.7119445800781,160.31161499023438,unknown,113.1875,131.38541666666666,45.854166666666664
110,4.4,331.98345947265625,359.5558624267578,unknown,86.85185185185185,136.50925925925927,46.43518518518518
110,4.4,566.3029174804688,262.86126708984375,unknown,122.02142857142857,161.47142857142856,29.614285714285714
110,4.4,136.25798416137695,124.20073699951172,unknown,139.48611111111111,204.56944444444446,52.486111111111114
110,4.4,605.4756469726562,156.75120544433594,unknown,114.5,124.75,32.733333333333334
110,4.4,563.5531311035156,258.2273254394531,unknown,117.44791666666667,164.5625,21.166666666666668
120,4.8,136.66363143920898,432.1195831298828,unknown,137.37222222222223,67.78888888888889,24.18888888888889
120,4.8,560.1148071289062,310.3482360839844,real_madrid,212.16806722689077,29.361344537815125,40.78151260504202
120,4.8,474.54917907714844,447.0908508300781,referee,27.245,122.15,41.475
120,4.8,749.9032592773438,154.16728973388672,real_madrid,200.28571428571428,58.404761904761905,40.67857142857143
120,4.8,357.59278869628906,292.0143280029297,unknown,142.1043956043956,146.82417582417582,43.082417582417584
120,4.8,794.91748046875,219.47034454345703,unknown,157.69230769230768,147.2912087912088,55.02197802197802
120,4.8,377.4588928222656,359.5253601074219,barcelona,136.1904761904762,159.28571428571428,138.23809523809524
120,4.8,348.8642272949219,291.1338348388672,real_madrid,187.64835164835165,57.175824175824175,41.48351648351648
120,4.8,568.0147094726562,253.97439575195312,barcelona,130.34848484848484,143.34848484848484,12.045454545454545
120,4.8,623.5699462890625,162.47723388671875,unknown,105.05,142.7875,28.9625
120,4.8,624.46337890625,163.7061767578125,unknown,109.33333333333333,143.79545454545453,33.765151515151516
120,4.8,620.8417663574219,161.62132263183594,unknown,97.77777777777777,137.3111111111111,23.866666666666667
130,5.2,199.06838989257812,445.3376007080078,unknown,151.6604938271605,50.401234567901234,24.833333333333332
130,5.2,347.5410614013672,300.1928405761719,unknown,148.25,138.97619047619048,42.720238095238095
130,5.2,414.86183166503906,372.73817443847656,barcelona,132.92436974789916,157.30252100840337,102.03361344537815
130,5.2,627.4419250488281,188.92389678955078,unknown,118.88775510204081,148.58163265306123,22.5
130,5.2,582.003173828125,308.15345764160156,real_madrid,206.68571428571428,51.857142857142854,40.304761904761904
130,5.2,531.5479431152344,461.0758972167969,unknown,92.31168831168831,109.9090909090909,36.77922077922078
130,5.2,804.3311157226562,241.49564361572266,unknown,179.54444444444445,115.05555555555556,57.855555555555554
130,5.2,565.6796264648438,262.25232696533203,barcelona,124.96153846153847,144.3653846153846,50.125
130,5.2,232.06289672851562,144.34249114990234,unknown,151.22619047619048,166.5,50.30952380952381
130,5.2,769.8804626464844,168.9251251220703,real_madrid,183.9047619047619,65.1547619047619,35.48809523809524
130,5.2,768.34375,168.39575958251953,real_madrid,202.23611111111111,51.013888888888886,34.375
130,5.2,10.892338417470455,447.13690185546875,unknown,148.92857142857142,204.71428571428572,60.57142857142857
140,5.6,231.13671875,455.79273986816406,unknown,112.325,110.10833333333333,31.958333333333332
140,5.6,797.4151306152344,260.1477355957031,unknown,151.06666666666666,119.17777777777778,51.53333333333333
140,5.6,587.180908203125,317.31752014160156,real_madrid,211.49019607843138,33.872549019607845,40.411764705882355
140,5.6,766.9612426757812,184.14479064941406,real_madrid,190.3030303030303,63.76767676767677,38.54545454545455
140,5.6,308.07313537597656,312.4292907714844,real_madrid,219.1037037037037,41.48888888888889,44.81481481481482
140,5.6,438.95872497558594,374.1970520019531,barcelona,139.88392857142858,156.27678571428572,119.72321428571429
140,5.6,546.7768249511719,274.0110778808594,unknown,120.16666666666667,154.53333333333333,21.80666666666667
140,5.6,618.920654296875,202.51016235351562,unknown,121.60606060606061,142.96212121212122,21.59090909090909
140,5.6,255.64537811279297,161.36373138427734,unknown,156.4,161.18571428571428,50.4
140,5.6,618.2901000976562,201.72222900390625,barcelona,121.27380952380952,146.89285714285714,18.86904761904762
140,5.6,841.9152221679688,336.64227294921875,barcelona,105.21111111111111,169.55555555555554,18.6
140,5.6,617.9530029296875,199.26705169677734,unknown,121.42857142857143,151.88571428571427,21.52857142857143
150,6.0,234.80109405517578,462.4016418457031,unknown,106.22222222222223,135.41414141414143,40.36363636363637
150,6.0,248.2549591064453,311.1825256347656,real_madrid,197.69791666666666,75.26041666666667,48.802083333333336
150,6.0,565.6883239746094,302.5467224121094,real_madrid,194.0408163265306,49.38775510204081,40.816326530612244
150,6.0,759.8672790527344,264.4188919067383,unknown,168.19444444444446,118.70138888888889,58.34722222222222
150,6.0,498.4796142578125,270.5745162963867,barcelona,139.5595238095238,168.48809523809524,13.964285714285714
150,6.0,734.8883056640625,188.5565185546875,real_madrid,209.16483516483515,61.07692307692308,42.7032967032967
150,6.0,806.4848937988281,323.9598388671875,barcelona,130.89583333333334,139.265625,19.041666666666668
150,6.0,588.7122802734375,205.65465545654297,barcelona,110.23809523809524,146.27380952380952,19.976190476190474
150,6.0,435.41395568847656,369.7366943359375,unknown,122.6328125,116.625,72.8203125
150,6.0,255.3141632080078,169.49207305908203,unknown,141.53703703703704,181.42592592592592,52.01851851851852
160,6.4,210.18885803222656,302.1920623779297,real_madrid,194.52592592592592,56.25185185185185,48.80740740740741
160,6.4,551.1702270507812,297.8486633300781,real_madrid,227.5888888888889,41.455555555555556,37.1
160,6.4,770.4612121582031,314.6397399902344,unknown,126.77604166666667,148.54166666666666,25.036458333333332
160,6.4,710.891357421875,184.31239318847656,real_madrid,192.625,77.69791666666667,36.864583333333336
160,6.4,733.7008666992188,266.1472396850586,unknown,169.72321428571428,120.36607142857143,59.5
160,6.4,431.1271209716797,354.0739440917969,unknown,117.18367346938776,110.64285714285714,31.755102040816325
160,6.4,237.0132293701172,467.849609375,referee,46.51020408163265,203.83673469387756,47.02040816326531
160,6.4,563.8941955566406,204.86570739746094,barcelona,99.93333333333334,147.28333333333333,16.716666666666665
160,6.4,461.98651123046875,265.95726776123047,unknown,125.84126984126983,150.52380952380952,22.341269841269842
170,6.8,181.11412811279297,288.7137756347656,real_madrid,190.41904761904763,58.84761904761905,46.8
170,6.8,415.21337890625,345.66624450683594,barcelona,141.57983193277312,137.28571428571428,119.02521008403362
170,6.8,528.8128662109375,282.57861328125,real_madrid,196.8877551020408,51.59183673469388,40.816326530612244
170,6.8,421.5595397949219,255.60179138183594,barcelona,133.15625,160.30208333333334,12.90625
170,6.8,721.1289672851562,304.4471435546875,unknown,129.10714285714286,167.63392857142858,87.6875
170,6.8,694.9028015136719,263.30189514160156,unknown,166.65833333333333,112.75,53.31666666666667
170,6.8,530.1692199707031,198.9675064086914,unknown,105.96428571428571,146.5595238095238,20.023809523809526
170,6.8,694.0143432617188,261.8187561035156,unknown,166.90816326530611,118.21428571428571,52.89795918367347
170,6.8,234.2728042602539,471.45672607421875,referee,52.05714285714286,239.94285714285715,50.542857142857144
170,6.8,674.3761901855469,182.0019760131836,real_madrid,238.3,54.15,40.55
180,7.2,183.53894805908203,278.15821075439453,real_madrid,189.85714285714286,45.69642857142857,52.089285714285715
180,7.2,522.1002197265625,275.8708953857422,real_madrid,217.8673469387755,39.0,43.56122448979592
180,7.2,410.23387145996094,333.37388610839844,unknown,124.48717948717949,190.48717948717947,27.05128205128205
180,7.2,507.8348846435547,201.4777374267578,unknown,88.13888888888889,151.6851851851852,25.296296296296298
180,7.2,646.55029296875,185.6065216064453,real_madrid,214.29166666666666,69.47222222222223,42.916666666666664
180,7.2,408.43310546875,253.77672576904297,unknown,130.96666666666667,157.54444444444445,28.155555555555555
180,7.2,670.806396484375,267.2080383300781,unknown,177.24107142857142,119.9375,59.901785714285715
180,7.2,687.3135681152344,291.4440002441406,unknown,117.59285714285714,130.9,95.22857142857143
180,7.2,684.7553100585938,289.4296112060547,unknown,137.46153846153845,148.57692307692307,95.01282051282051
190,7.6,531.962646484375,272.9684753417969,real_madrid,213.41071428571428,49.0,41.00892857142857
190,7.6,211.6031036376953,271.6702194213867,real_madrid,184.1015625,58.7890625,48.3828125
190,7.6,423.74436950683594,327.3726501464844,unknown,129.625,120.89583333333333,58.854166666666664
190,7.6,495.09178161621094,208.44540405273438,unknown,80.56666666666666,109.6,41.7
190,7.6,629.8837585449219,189.12712860107422,real_madrid,189.65454545454546,82.61818181818182,42.30909090909091
190,7.6,662.9527893066406,289.27943420410156,unknown,109.3125,131.01388888888889,92.6875
190,7.6,409.60736083984375,248.5406494140625,barcelona,127.13888888888889,141.31944444444446,19.38888888888889
190,7.6,413.85833740234375,249.29727935791016,unknown,127.58333333333333,137.30555555555554,35.2037037037037
190,7.6,665.5675354003906,257.19274139404297,unknown,143.2962962962963,132.53703703703704,50.092592592592595
190,7.6,838.3351135253906,354.5603332519531,unknown,82.5079365079365,196.97619047619048,21.626984126984127
190,7.6,59.068748474121094,187.96156311035156,barcelona,117.1,141.8,162.8
200,8.0,225.83328247070312,269.72410583496094,real_madrid,180.625,55.973214285714285,46.705357142857146
200,8.0,813.1336669921875,356.4814453125,unknown,106.83552631578948,157.45394736842104,26.539473684210527
200,8.0,422.1947784423828,320.5296173095703,unknown,121.77380952380952,124.78571428571429,31.30952380952381
200,8.0,622.3280029296875,288.39141845703125,unknown,139.03125,125.32291666666667,54.75
200,8.0,605.7365112304688,202.08023071289062,unknown,163.42857142857142,105.55714285714286,41.714285714285715
200,8.0,530.1329956054688,268.2340545654297,real_madrid,200.39795918367346,56.96938775510204,41.11224489795919
200,8.0,378.9500732421875,253.56668090820312,barcelona,128.83333333333334,132.41666666666666,19.86904761904762
200,8.0,648.3582763671875,276.9458541870117,unknown,168.5441176470588,96.17647058823529,54.9485294117647
200,8.0,474.7797546386719,219.600830078125,unknown,79.11904761904762,117.46428571428571,52.01190476190476
200,8.0,648.71484375,285.26402282714844,referee,53.59375,209.77083333333334,56.052083333333336
200,8.0,838.0629577636719,92.04819869995117,unknown,128.20408163265307,111.86734693877551,36.6530612244898
210,8.4,779.4820251464844,352.0498046875,unknown,92.53846153846153,167.35294117647058,31.638009049773757
210,8.4,330.4453582763672,258.1619567871094,unknown,124.14285714285714,150.65934065934067,23.23076923076923
210,8.4,415.9064483642578,316.8656005859375,unknown,134.41904761904763,159.4,95.04761904761905
210,8.4,513.3042907714844,265.7816925048828,real_madrid,185.37362637362637,70.17582417582418,38.120879120879124
210,8.4,629.2906494140625,275.4993896484375,unknown,167.05555555555554,144.46666666666667,63.58888888888889
210,8.4,236.80553436279297,266.29551696777344,real_madrid,199.1122448979592,39.816326530612244,48.142857142857146
210,8.4,598.1753845214844,209.3826675415039,real_madrid,181.19444444444446,81.13888888888889,40.763888888888886
210,8.4,573.3171691894531,280.30543518066406,barcelona,133.71428571428572,123.38392857142857,18.678571428571427
210,8.4,570.5284729003906,279.7006072998047,barcelona,130.7948717948718,135.37179487179486,15.705128205128204
210,8.4,457.7598876953125,224.60492706298828,unknown,82.35185185185185,126.68518518518519,39.416666666666664
210,8.4,455.72308349609375,221.44886779785156,unknown,78.63492063492063,126.07936507936508,36.74603174603175
210,8.4,455.6090545654297,218.47753143310547,unknown,80.325,143.15,29.15
210,8.4,792.2537536621094,61.202491760253906,real_madrid,192.51041666666666,39.546875,27.739583333333332
220,8.8,735.234130859375,342.869384765625,unknown,110.36111111111111,168.61111111111111,26.520833333333332
220,8.8,602.7770385742188,271.5955123901367,unknown,167.0,117.75,60.3125
220,8.8,253.7033233642578,256.3621520996094,real_madrid,214.26190476190476,31.30952380952381,52.73809523809524
