frame,time_sec,center_x,center_y,team,brightness,saturation,hue
30,1.2,456.5632629394531,171.51610565185547,unknown,127.39795918367346,173.95408163265307,44
30,1.2,628.1182250976562,268.64904022216797,unknown,102.921875,164.3828125,43
30,1.2,514.3417053222656,180.9764404296875,unknown,90.33035714285714,174.10267857142858,41
30,1.2,451.0403747558594,408.97930908203125,unknown,123.59656946826757,157.54408233276158,43
30,1.2,630.7579650878906,263.06202697753906,unknown,104.60990712074303,165.80185758513932,43
30,1.2,464.86651611328125,342.4241027832031,unknown,119.27272727272727,161.83677685950414,41
30,1.2,462.80140686035156,342.5231018066406,unknown,118.35597826086956,168.90625,43
30,1.2,516.7854919433594,183.1167755126953,unknown,92.17578125,165.6328125,41
30,1.2,453.05181884765625,166.68663787841797,unknown,136.89777777777778,159.21777777777777,44
40,1.6,532.5049133300781,420.9859924316406,unknown,120.27027027027027,157.4650900900901,44
40,1.6,726.3772888183594,253.22733306884766,unknown,98.33142857142857,146.98857142857142,45
40,1.6,413.90406799316406,312.84288024902344,unknown,154.53983516483515,121.10989010989012,43
40,1.6,449.5757141113281,331.3272705078125,unknown,113.98878205128206,151.88301282051282,43
40,1.6,180.2364730834961,235.64286041259766,unknown,105.4685598377282,174.76267748478702,44
40,1.6,413.9857940673828,151.85325622558594,unknown,150.13184584178498,143.4766734279919,44
40,1.6,680.2563171386719,273.418212890625,unknown,84.85353535353535,161.28030303030303,44
40,1.6,821.4865417480469,258.2117156982422,unknown,130.58516483516485,159.7087912087912,44
40,1.6,641.6212463378906,270.50706481933594,unknown,106.24505928853755,170.3181818181818,43
40,1.6,396.0992126464844,370.08421325683594,unknown,128.12612612612614,147.7197197197197,45
40,1.6,757.6934204101562,140.53082656860352,unknown,94.05514705882354,146.47058823529412,45
40,1.6,685.5753173828125,273.56573486328125,unknown,96.36490683229813,171.69099378881987,43
40,1.6,470.87469482421875,174.0324478149414,unknown,140.65325077399382,154.66563467492261,44
40,1.6,542.0265502929688,182.61510467529297,unknown,109.13851992409867,179.01518026565464,44
40,1.6,748.869873046875,67.86845016479492,unknown,156.71666666666667,104.025,45
40,1.6,537.8983154296875,177.83708953857422,unknown,107.06349206349206,179.90079365079364,44
50,2.0,413.04730224609375,324.17645263671875,unknown,148.4922839506173,121.375,43
50,2.0,443.66334533691406,316.21034240722656,unknown,120.82682682682683,162.61061061061062,44
50,2.0,601.0296630859375,414.53590393066406,unknown,123.55667789001123,154.90796857463525,43
50,2.0,708.5924377441406,276.4813995361328,unknown,93.82411067193677,169.32411067193675,45
50,2.0,186.60320281982422,243.20764923095703,unknown,97.3970588235294,150.61764705882354,45
50,2.0,782.6392517089844,262.7354431152344,unknown,99.89583333333333,153.03333333333333,45
50,2.0,488.3484649658203,171.77249145507812,unknown,142.66507177033492,147.88755980861245,45
50,2.0,799.5780639648438,140.2093620300293,unknown,89.74632352941177,131.97794117647058,44
50,2.0,350.36326599121094,362.4183044433594,unknown,119.93389423076923,175.49879807692307,44
50,2.0,340.18524169921875,122.98110961914062,unknown,120.45238095238095,150.85416666666666,45
50,2.0,651.2067565917969,271.43067932128906,unknown,108.56623376623376,192.17532467532467,44
50,2.0,423.05677795410156,148.4441375732422,unknown,160.96666666666667,126.4037037037037,45
50,2.0,645.9208374023438,271.3549270629883,unknown,108.05533596837945,180.10474308300394,44
50,2.0,561.9983825683594,178.45177459716797,unknown,100.7388888888889,181.96666666666667,43
50,2.0,564.4574890136719,179.80345916748047,unknown,106.37692307692308,183.03076923076924,43
60,2.4,343.93255615234375,358.5942077636719,unknown,125.33333333333333,165.27956989247312,44
60,2.4,443.75328063964844,338.2743835449219,unknown,134.6290322580645,154.32930107526883,43
60,2.4,473.6813507080078,307.8685607910156,unknown,123.4703557312253,172.77470355731225,43
60,2.4,399.8866729736328,130.57318878173828,unknown,118.73161764705883,146.59558823529412,43
60,2.4,233.12606048583984,257.41554260253906,unknown,93.03361344537815,146.1344537815126,39
60,2.4,547.8385009765625,174.37698364257812,unknown,147.88,138.56,45
60,2.4,633.0265197753906,187.427734375,unknown,119.53634085213032,161.60902255639098,44
60,2.4,478.30784606933594,146.3049087524414,unknown,161.08333333333334,129.10763888888889,42
60,2.4,695.4832153320312,281.6774444580078,unknown,105.99833333333333,177.96,44
70,2.8,766.0083312988281,287.35926818847656,unknown,115.72781065088758,158.01577909270216,44
70,2.8,354.64654541015625,350.33251953125,unknown,140.58573388203018,140.7928669410151,44
70,2.8,95.74055862426758,419.8352355957031,referee,67.04578563995838,173.81893860561914,44
70,2.8,480.0448455810547,339.5763397216797,unknown,129.68806306306305,168.24099099099098,44
70,2.8,725.3011474609375,193.6219940185547,unknown,120.77894736842106,157.66315789473686,44
70,2.8,556.6873779296875,146.05247497558594,unknown,163.6796875,127.3984375,42
70,2.8,529.8463287353516,297.34521484375,unknown,113.91891891891892,182.24710424710426,44
70,2.8,288.62562561035156,273.21775817871094,unknown,89.6842105263158,154.43478260869566,44
70,2.8,287.09754943847656,269.5370178222656,unknown,86.91578947368421,147.44210526315788,39
70,2.8,521.4366760253906,297.1505432128906,unknown,116.53463203463204,166.6991341991342,44
80,3.2,507.57252502441406,336.7996368408203,unknown,145.14717348927874,143.58187134502924,44
80,3.2,204.71722412109375,421.0526580810547,barcelona,60.45793269230769,143.421875,0
80,3.2,353.99456787109375,344.8365020751953,unknown,127.61904761904762,151.1809523809524,44
80,3.2,564.9244384765625,297.3007354736328,unknown,115.17257142857143,161.82285714285715,43
80,3.2,692.4201354980469,192.32479095458984,unknown,146.21484375,155.46875,44
80,3.2,809.3377075195312,204.07300567626953,unknown,115.7125,155.67,44
80,3.2,625.60498046875,150.1118621826172,unknown,172.99264705882354,105.61029411764706,43
80,3.2,320.80316162109375,293.3381652832031,unknown,89.7843137254902,150.640522875817,42
80,3.2,328.2340087890625,294.9422149658203,unknown,97.86532507739938,172.63931888544892,43
80,3.2,537.6127014160156,144.49240112304688,unknown,122.25263157894737,144.16315789473686,44
80,3.2,692.6388854980469,197.06004333496094,unknown,143.705,153.395,44
80,3.2,817.2252807617188,300.2170867919922,unknown,122.7775,164.2375,44
80,3.2,323.3909454345703,294.1510467529297,unknown,94.1140350877193,161.65350877192984,42
90,3.6,324.3138732910156,336.07081604003906,unknown,114.99538461538461,121.48615384615384,44
90,3.6,508.47972106933594,331.95245361328125,unknown,157.3230452674897,120.38477366255144,38
90,3.6,278.4056091308594,422.51934814453125,unknown,80.51610644257703,168.88795518207283,44
90,3.6,557.491943359375,287.4282531738281,unknown,111.32291666666667,161.69618055555554,43
90,3.6,720.4684143066406,204.5936508178711,unknown,144.38333333333333,152.41041666666666,44
90,3.6,307.0919189453125,324.20664978027344,unknown,104.03703703703704,168.63139329805998,44
90,3.6,562.063720703125,147.37411499023438,unknown,111.33518005540166,154.45429362880887,43
90,3.6,824.0342712402344,302.19676208496094,unknown,109.9968,171.84,43
90,3.6,270.0788116455078,422.3932342529297,referee,64.28506787330316,147.53846153846155,43
100,4.0,331.7484588623047,427.7914123535156,referee,66.8892773892774,149.56293706293707,44
100,4.0,512.4464263916016,324.4789581298828,unknown,125.44375,172.67875,43
100,4.0,554.7421569824219,272.0061798095703,unknown,111.2063492063492,176.89523809523808,44
100,4.0,733.2812194824219,208.94072723388672,unknown,141.98701298701297,151.50811688311688,44
100,4.0,325.7756805419922,316.08673095703125,unknown,145.07971014492753,136.18115942028984,43
100,4.0,679.6932983398438,149.4981689453125,unknown,148.5842105263158,141.04473684210527,43
100,4.0,826.185546875,306.7235412597656,unknown,105.51183431952663,174.3121301775148,43
100,4.0,579.4679260253906,151.5668487548828,unknown,120.875,175.5859375,45
100,4.0,71.72271537780762,124.25962829589844,unknown,141.8525,181.1675,45
100,4.0,302.6809387207031,357.35414123535156,unknown,101.38461538461539,109.26495726495726,38
100,4.0,575.8177795410156,150.40885162353516,unknown,119.80952380952381,169.78095238095239,45
100,4.0,297.94677734375,358.01524353027344,unknown,105.51566951566952,130.3760683760684,43
110,4.4,534.2877197265625,316.559814453125,unknown,157.165,126.315,41
110,4.4,404.97657775878906,432.88543701171875,barcelona,63.02164502164502,139.34632034632034,0
110,4.4,56.67035484313965,443.9817810058594,unknown,114.32755102040817,140.38163265306122,43
110,4.4,342.84149169921875,300.8301086425781,unknown,151.3416149068323,123.85300207039337,44
110,4.4,722.3594360351562,148.35919952392578,unknown,141.17543859649123,157.5140350877193,44
110,4.4,768.7435607910156,212.54785919189453,unknown,147.62254901960785,147.81127450980392,44
110,4.4,607.7119445800781,160.31161499023438,unknown,118.32683982683983,145.24675324675326,45
110,4.4,331.98345947265625,359.5558624267578,unknown,105.83597883597884,160.13051146384478,43
110,4.4,566.3029174804688,262.86126708984375,unknown,112.49305555555556,176.9111111111111,44
110,4.4,136.25798416137695,124.20073699951172,unknown,142.685,178.4525,45
110,4.4,605.4756469726562,156.75120544433594,unknown,118.07421875,143.8515625,45
110,4.4,563.5531311035156,258.2273254394531,unknown,111.67942583732058,176.5909090909091,44
120,4.8,136.66363143920898,432.1195831298828,unknown,117.0057603686636,143.08179723502303,43
120,4.8,560.1148071289062,310.3482360839844,unknown,163.74319727891157,101.49659863945578,40
120,4.8,474.54917907714844,447.0908508300781,referee,78.49665178571429,156.125,43
120,4.8,749.9032592773438,154.16728973388672,unknown,151.23260869565217,129.82608695652175,45
120,4.8,357.59278869628906,292.0143280029297,unknown,129.4848484848485,171.65034965034965,43
120,4.8,794.91748046875,219.47034454345703,unknown,133.37286324786325,175.28846153846155,44
120,4.8,377.4588928222656,359.5253601074219,unknown,107.65434782608696,151.08260869565217,43
120,4.8,348.8642272949219,291.1338348388672,unknown,143.10204081632654,131.84807256235828,43
120,4.8,568.0147094726562,253.97439575195312,unknown,120.65972222222223,157.52777777777777,43
120,4.8,623.5699462890625,162.47723388671875,unknown,120.64488636363636,156.13636363636363,44
120,4.8,624.46337890625,163.7061767578125,unknown,126.42901234567901,162.33333333333334,44
120,4.8,620.8417663574219,161.62132263183594,unknown,115.04,153.14222222222222,44
130,5.2,199.06838989257812,445.3376007080078,unknown,126.26523297491039,124.29510155316606,44
130,5.2,347.5410614013672,300.1928405761719,unknown,134.92995169082127,166.75,43
130,5.2,414.86183166503906,372.73817443847656,unknown,102.87593984962406,163.43045112781954,44
130,5.2,627.4419250488281,188.92389678955078,unknown,125.54812834224599,161.1764705882353,45
130,5.2,582.003173828125,308.15345764160156,unknown,151.4715789473684,124.04,43
130,5.2,531.5479431152344,461.0758972167969,unknown,102.15942028985508,149.83574879227052,43
130,5.2,804.3311157226562,241.49564361572266,unknown,139.07555555555555,149.58,44
130,5.2,565.6796264648438,262.25232696533203,unknown,114.3801652892562,168.4090909090909,44
130,5.2,232.06289672851562,144.34249114990234,unknown,137.0103519668737,169.24844720496895,45
130,5.2,769.8804626464844,168.9251251220703,unknown,154.70360110803324,118.89750692520775,44
130,5.2,768.34375,168.39575958251953,unknown,161.88345864661653,105.84210526315789,42
130,5.2,10.892338417470455,447.13690185546875,barcelona,140.6439909297052,183.40589569160997,3
140,5.6,231.13671875,455.79273986816406,unknown,125.83814102564102,131.38942307692307,44
140,5.6,797.4151306152344,260.1477355957031,unknown,132.50555555555556,154.72,43
140,5.6,587.180908203125,317.31752014160156,unknown,156.1392857142857,109.9375,43
140,5.6,766.9612426757812,184.14479064941406,unknown,151.0249042145594,141.2030651340996,44
140,5.6,308.07313537597656,312.4292907714844,unknown,146.4896551724138,134.2896551724138,43
140,5.6,438.95872497558594,374.1970520019531,unknown,107.71062271062272,168.52380952380952,43
140,5.6,546.7768249511719,274.0110778808594,unknown,119.70089285714286,176.98511904761904,43
140,5.6,618.920654296875,202.51016235351562,unknown,138.00757575757575,161.63030303030303,43
140,5.6,255.64537811279297,161.36373138427734,unknown,134.47246376811594,168.6,43
140,5.6,618.2901000976562,201.72222900390625,unknown,133.13032581453635,157.03508771929825,43
140,5.6,841.9152221679688,336.64227294921875,unknown,102.4576802507837,171.15360501567397,39
140,5.6,617.9530029296875,199.26705169677734,unknown,131.9816176470588,157.3014705882353,43
150,6.0,234.80109405517578,462.4016418457031,unknown,121.94222222222223,142.38888888888889,42
150,6.0,248.2549591064453,311.1825256347656,unknown,152.9814814814815,121.87407407407407,44
150,6.0,565.6883239746094,302.5467224121094,unknown,160.9546313799622,117.89981096408317,43
150,6.0,759.8672790527344,264.4188919067383,unknown,142.23607427055703,154.93633952254643,44
150,6.0,498.4796142578125,270.5745162963867,unknown,132.3726851851852,164.09490740740742,45
150,6.0,734.8883056640625,188.5565185546875,unknown,159.593984962406,132.68421052631578,43
150,6.0,806.4848937988281,323.9598388671875,unknown,118.9502262443439,162.84162895927602,44
150,6.0,588.7122802734375,205.65465545654297,unknown,126.88972431077694,149.47368421052633,44
150,6.0,435.41395568847656,369.7366943359375,unknown,108.35858585858585,166.44444444444446,43
150,6.0,255.3141632080078,169.49207305908203,unknown,138.27,171.96,45
160,6.4,210.18885803222656,302.1920623779297,unknown,147.50962962962964,131.49333333333334,44
160,6.4,551.1702270507812,297.8486633300781,unknown,176.085,102.4475,43
160,6.4,770.4612121582031,314.6397399902344,unknown,119.60130718954248,170.22657952069716,44
160,6.4,710.891357421875,184.31239318847656,unknown,153.74583333333334,128.73541666666668,45
160,6.4,733.7008666992188,266.1472396850586,unknown,146.87728937728937,149.01282051282053,42
160,6.4,431.1271209716797,354.0739440917969,unknown,106.94328922495274,161.97731568998108,42
160,6.4,237.0132293701172,467.849609375,unknown,104.45454545454545,168.6679841897233,43
160,6.4,563.8941955566406,204.86570739746094,unknown,117.91333333333333,154.10666666666665,45
160,6.4,461.98651123046875,265.95726776123047,unknown,130.35802469135803,152.2716049382716,44
170,6.8,181.11412811279297,288.7137756347656,unknown,149.46260869565216,116.70086956521739,45
170,6.8,415.21337890625,345.66624450683594,unknown,110.40225563909775,141.95676691729324,44
170,6.8,528.8128662109375,282.57861328125,unknown,158.1170634920635,122.6686507936508,44
170,6.8,421.5595397949219,255.60179138183594,unknown,119.625,171.24583333333334,44
170,6.8,721.1289672851562,304.4471435546875,unknown,111.83430799220272,159.4132553606238,43
170,6.8,694.9028015136719,263.30189514160156,unknown,145.24519230769232,155.4278846153846,44
170,6.8,530.1692199707031,198.9675064086914,unknown,109.11634349030471,166.70083102493075,39
170,6.8,694.0143432617188,261.8187561035156,unknown,147.64302059496566,149.28146453089244,44
170,6.8,234.2728042602539,471.45672607421875,unknown,92.65441176470588,192.52205882352942,44
170,6.8,674.3761901855469,182.0019760131836,unknown,173.63071895424838,106.83333333333333,45
180,7.2,183.53894805908203,278.15821075439453,unknown,148.14685314685315,113.3881118881119,45
180,7.2,522.1002197265625,275.8708953857422,unknown,175.7246376811594,101.08902691511388,44
180,7.2,410.23387145996094,333.37388610839844,unknown,112.88888888888889,143.66666666666666,45
180,7.2,507.8348846435547,201.4777374267578,unknown,109.88620689655173,162.16379310344828,45
180,7.2,646.55029296875,185.6065216064453,unknown,156.96381578947367,125.66118421052632,44
180,7.2,408.43310546875,253.77672576904297,unknown,116.12708333333333,156.69791666666666,43
180,7.2,670.806396484375,267.2080383300781,unknown,154.70401337792643,139.93311036789297,45
180,7.2,687.3135681152344,291.4440002441406,unknown,120.61011904761905,164.53125,43
180,7.2,684.7553100585938,289.4296112060547,unknown,116.42857142857143,155.6216931216931,43
190,7.6,531.962646484375,272.9684753417969,unknown,167.65587044534414,110.83603238866397,43
190,7.6,211.6031036376953,271.6702194213867,unknown,145.8986013986014,123.6451048951049,45
190,7.6,423.74436950683594,327.3726501464844,unknown,105.57451923076923,134.92307692307693,42
190,7.6,495.09178161621094,208.44540405273438,unknown,92.44761904761904,140.69206349206348,44
190,7.6,629.8837585449219,189.12712860107422,unknown,149.21481481481482,126.55555555555556,44
190,7.6,662.9527893066406,289.27943420410156,unknown,122.53384615384616,141.38923076923078,43
190,7.6,409.60736083984375,248.5406494140625,unknown,123.1984126984127,146.98677248677248,43
190,7.6,413.85833740234375,249.29727935791016,unknown,124.15343915343915,152.320987654321,44
190,7.6,665.5675354003906,257.19274139404297,unknown,143.18303571428572,142.28125,45
190,7.6,838.3351135253906,354.5603332519531,unknown,98.23089983022071,178.42784380305602,43
190,7.6,59.068748474121094,187.96156311035156,barcelona,109.68205128205128,125.39487179487179,175
200,8.0,225.83328247070312,269.72410583496094,unknown,141.91098484848484,127.46401515151516,45
200,8.0,813.1336669921875,356.4814453125,unknown,101.98197115384616,185.46634615384616,43
200,8.0,422.1947784423828,320.5296173095703,unknown,99.09178743961353,145.975845410628,43
200,8.0,622.3280029296875,288.39141845703125,unknown,130.02136752136752,143.49358974358975,45
200,8.0,605.7365112304688,202.08023071289062,unknown,140.98879551820727,134.21848739495798,44
200,8.0,530.1329956054688,268.2340545654297,unknown,151.91533180778032,122.17848970251717,42
200,8.0,378.9500732421875,253.56668090820312,unknown,126.49535603715171,135.8328173374613,44
200,8.0,648.3582763671875,276.9458541870117,unknown,139.93303571428572,141.65625,44
200,8.0,474.7797546386719,219.600830078125,unknown,96.08978328173374,137.00928792569658,41
200,8.0,648.71484375,285.26402282714844,unknown,123.17954545454545,149.73863636363637,45
200,8.0,838.0629577636719,92.04819869995117,barcelona,137.07780320366132,129.51945080091534,0
210,8.4,779.4820251464844,352.0498046875,unknown,115.96153846153847,184.00732600732601,43
210,8.4,330.4453582763672,258.1619567871094,unknown,120.06442577030812,155.0812324929972,45
210,8.4,415.9064483642578,316.8656005859375,unknown,109.54588235294118,154.5529411764706,45
210,8.4,513.3042907714844,265.7816925048828,unknown,144.34632034632034,126.42207792207792,43
210,8.4,629.2906494140625,275.4993896484375,unknown,144.168,149.726,44
210,8.4,236.80553436279297,266.29551696777344,unknown,152.03968253968253,111.06349206349206,44
210,8.4,598.1753845214844,209.3826675415039,unknown,146.1578947368421,119.89473684210526,43
210,8.4,573.3171691894531,280.30543518066406,unknown,120.0541958041958,156.41958041958043,44
210,8.4,570.5284729003906,279.7006072998047,unknown,118.01262626262626,148.28787878787878,43
210,8.4,457.7598876953125,224.60492706298828,unknown,100.09263157894736,163.43157894736842,44
210,8.4,455.72308349609375,221.44886779785156,unknown,93.53333333333333,156.28235294117647,44
210,8.4,455.6090545654297,218.47753143310547,unknown,94.0974358974359,157.5948717948718,44
210,8.4,792.2537536621094,61.202491760253906,barcelona,166.44326923076923,55.65384615384615,0
220,8.8,735.234130859375,342.869384765625,unknown,114.06370370370371,168.87259259259258,43
220,8.8,602.7770385742188,271.5955123901367,unknown,139.0405982905983,148.02136752136752,45
220,8.8,253.7033233642578,256.3621520996094,unknown,164.16425120772948,92.09420289855072,45
220,8.8,293.8755187988281,258.11324310302734,unknown,115.04700854700855,154.77564102564102,44
220,8.8,481.75030517578125,258.14225006103516,unknown,156.4757033248082,101.81074168797954,41
220,8.8,587.9699401855469,213.03005981445312,unknown,142.0233918128655,116.87719298245614,44
220,8.8,411.8292999267578,300.6082000732422,unknown,106.01066666666667,139.70933333333332,44
220,8.8,517.3652191162109,269.1058883666992,unknown,117.4645061728395,147.18055555555554,44
220,8.8,814.949462890625,283.09144592285156,unknown,140.64426877470356,145.0395256916996,44
220,8.8,428.5663299560547,224.2622299194336,unknown,99.81481481481481,161.2,42
230,9.2,582.8345642089844,266.19679260253906,unknown,134.5125,152.0,44
230,9.2,415.1664733886719,221.1355743408203,unknown,92.91927083333333,171.57552083333334,43
230,9.2,700.0010375976562,331.3347930908203,unknown,119.83730158730158,157.66402116402116,44
230,9.2,264.2363967895508,243.29618072509766,unknown,162.79166666666666,77.12280701754386,44
230,9.2,458.62892150878906,255.39710235595703,unknown,138.40034965034965,124.54020979020979,42
230,9.2,408.6114196777344,280.7195281982422,unknown,104.88095238095238,145.04464285714286,44
230,9.2,586.2978515625,213.46881103515625,unknown,144.62894736842105,115.36842105263158,44
230,9.2,773.5761413574219,275.35504150390625,unknown,129.57638888888889,153.77083333333334,44
230,9.2,285.4114532470703,248.2673568725586,unknown,126.565625,134.34375,44
230,9.2,772.6661682128906,273.1440734863281,unknown,126.09848484848484,153.99747474747474,44
240,9.6,734.7234802246094,266.92327880859375,unknown,119.078125,155.59375,44
240,9.6,434.2999572753906,244.84522247314453,unknown,146.55555555555554,105.71882086167801,42
240,9.6,586.3171691894531,212.81251525878906,unknown,143.16190476190476,116.37380952380953,45
240,9.6,574.1929016113281,261.65381622314453,unknown,136.94021739130434,149.94384057971016,44
240,9.6,663.8714904785156,320.3947448730469,unknown,111.43984962406014,160.20488721804512,44
240,9.6,409.5318145751953,269.2225799560547,unknown,99.64204545454545,130.6505681818182,40
240,9.6,273.7532043457031,232.45367431640625,unknown,164.19907407407408,63.84027777777778,45
240,9.6,298.061279296875,245.03691864013672,unknown,106.90666666666667,107.04266666666666,40
240,9.6,398.2458801269531,210.73944854736328,unknown,89.22459893048128,143.09625668449198,44
240,9.6,413.82562255859375,235.24576568603516,unknown,101.55042016806723,158.7268907563025,44
240,9.6,349.9229278564453,239.35751342773438,unknown,131.53869047619048,165.89285714285714,44
240,9.6,410.896484375,252.57545471191406,unknown,104.29392446633825,152.7504105090312,42
250,10.0,568.0902099609375,254.9199981689453,unknown,137.2564705882353,144.6705882352941,45
250,10.0,583.3688354492188,215.51095581054688,unknown,145.92105263157896,114.97368421052632,43
250,10.0,703.07763671875,257.3197021484375,unknown,108.98721227621483,166.84398976982098,42
250,10.0,636.8570556640625,311.95416259765625,unknown,109.50404858299595,154.27327935222672,44
250,10.0,315.22691345214844,240.91061401367188,unknown,107.12777777777778,115.86111111111111,37
250,10.0,769.183837890625,108.64486312866211,unknown,89.44155844155844,91.64069264069263,38
