frame,time_sec,tracker_id,class,confidence,center_x,center_y,pitch_x,pitch_y
73,2.92,238,person,0.725,133.0,420.0,37.25542,62.892006
73,2.92,5,person,0.713,353.5,349.6,50.718506,56.88389
73,2.92,21,person,0.691,540.0,300.7,63.13887,52.63874
73,2.92,256,person,0.681,581.7,147.6,68.81695,30.69488
73,2.92,109,person,0.653,302.5,278.7,47.563217,47.40488
73,2.92,199,sports ball,0.575,295.6,353.7,47.05281,56.834408
73,2.92,10,person,0.556,783.8,291.3,79.25852,53.81793
73,2.92,26,person,0.536,488.1,338.8,59.31796,56.84794
73,2.92,261,person,0.528,750.7,192.8,79.95502,39.826637
74,2.96,238,person,0.77,144.8,419.3,37.96118,62.91889
74,2.96,5,person,0.743,356.1,350.4,50.879814,57.00317
74,2.96,26,person,0.687,491.0,340.2,59.48656,57.042538
74,2.96,10,person,0.683,788.4,292.9,79.51278,54.06491
74,2.96,199,sports ball,0.674,298.9,354.4,47.260593,56.94807
74,2.96,109,person,0.594,307.1,279.0,47.87227,47.491673
74,2.96,21,person,0.579,547.2,298.7,63.639103,52.454025
74,2.96,256,person,0.548,590.0,146.8,69.458115,30.657574
74,2.96,7,person,0.496,503.0,134.3,63.119728,27.489595
75,3.0,199,sports ball,0.829,301.8,354.9,47.443073,57.03419
75,3.0,238,person,0.793,155.7,419.2,38.616848,63.002888
75,3.0,5,person,0.77,356.5,349.7,50.90771,56.923645
75,3.0,21,person,0.678,552.7,297.8,64.01273,52.392757
75,3.0,26,person,0.655,492.3,341.1,59.55901,57.16213
75,3.0,10,person,0.613,793.4,296.0,79.749214,54.503506
75,3.0,256,person,0.602,595.5,148.5,69.83155,31.007372
75,3.0,109,person,0.56,312.3,282.0,48.217003,47.94723
75,3.0,7,person,0.462,510.2,134.5,63.665813,27.610472
76,3.04,5,person,0.856,361.2,349.8,51.20425,56.97916
76,3.04,238,person,0.795,166.6,419.7,39.275692,63.15167
76,3.04,21,person,0.698,554.8,295.9,64.179436,52.170204
76,3.04,26,person,0.68,495.9,340.4,59.79468,57.112133
76,3.04,199,sports ball,0.665,303.9,355.1,47.57527,57.077312
76,3.04,10,person,0.605,801.5,295.6,80.28681,54.531708
76,3.04,109,person,0.531,315.5,282.3,48.431023,48.019524
76,3.04,256,person,0.428,603.1,149.7,70.37255,31.296896
77,3.08,238,person,0.773,176.9,420.4,39.898697,63.316616
77,3.08,26,person,0.754,501.0,340.2,60.119884,57.135815
77,3.08,5,person,0.745,362.6,345.6,51.309914,56.491035
77,3.08,10,person,0.689,807.9,296.8,80.66702,54.74398
77,3.08,21,person,0.667,556.5,299.0,64.24306,52.582886
77,3.08,256,person,0.643,610.9,149.6,70.95855,31.371174
77,3.08,199,sports ball,0.614,305.6,355.6,47.681877,57.152225
77,3.08,109,person,0.498,319.3,291.3,48.667442,49.25324
78,3.12,26,person,0.799,505.6,340.0,60.41347,57.154835
78,3.12,238,person,0.767,186.6,419.8,40.478764,63.336155
78,3.12,280,person,0.762,687.7,195.8,75.37304,39.59149
78,3.12,109,person,0.727,319.1,293.9,48.64895,49.593178
78,3.12,5,person,0.702,356.4,345.0,50.91916,56.361317
78,3.12,256,person,0.669,618.4,150.6,71.49472,31.625322
78,3.12,21,person,0.661,556.1,299.3,64.21228,52.617207
78,3.12,10,person,0.581,812.1,295.8,80.96911,54.659348
78,3.12,233,person,0.454,526.2,141.4,64.75868,28.990143
78,3.12,199,sports ball,0.451,307.5,355.7,47.801464,57.181614
79,3.16,26,person,0.799,506.6,337.4,60.50742,56.85308
79,3.16,238,person,0.723,196.0,419.2,41.04113,63.353107
79,3.16,256,person,0.676,624.7,150.5,71.96786,31.682016
79,3.16,5,person,0.65,354.6,345.9,50.80165,56.452377
79,3.16,21,person,0.643,560.9,299.4,64.524574,52.676666
79,3.16,10,person,0.638,815.0,298.2,81.08573,54.987476
79,3.16,199,sports ball,0.544,309.1,357.4,47.90008,57.39719
79,3.16,280,person,0.506,688.6,195.3,75.450935,39.52548
79,3.16,109,person,0.503,321.2,294.1,48.787846,49.640186
80,3.2,26,person,0.774,507.6,336.8,60.577988,56.790462
80,3.2,238,person,0.74,204.7,421.1,41.571144,63.632996
80,3.2,5,person,0.719,354.0,344.8,50.76765,56.31493
80,3.2,21,person,0.69,564.9,297.3,64.81942,52.447906
80,3.2,199,sports ball,0.651,309.5,357.9,47.9246,57.459824
80,3.2,280,person,0.646,692.4,192.3,75.805336,39.11056
80,3.2,256,person,0.522,625.6,150.1,72.045204,31.625887
80,3.2,109,person,0.505,328.2,294.9,49.250057,49.81418
80,3.2,10,person,0.446,817.2,300.2,81.16854,55.25777
81,3.24,26,person,0.757,508.6,337.9,60.628365,56.9317
81,3.24,238,person,0.732,213.6,422.2,42.10873,63.82804
81,3.24,5,person,0.72,353.8,344.0,50.75789,56.21702
81,3.24,199,sports ball,0.69,310.1,358.0,47.96219,57.47714
81,3.24,109,person,0.654,328.4,298.6,49.253994,50.29886
81,3.24,291,person,0.64,542.1,147.4,65.845634,30.196997
81,3.24,280,person,0.64,696.6,196.4,75.99096,39.779804
81,3.24,21,person,0.633,567.9,294.4,65.06262,52.106
81,3.24,10,person,0.596,818.8,304.2,81.15289,55.7687
81,3.24,290,person,0.422,321.1,296.8,48.77553,49.992455
81,3.24,256,person,0.345,630.5,150.5,72.40103,31.749525
82,3.28,238,person,0.779,222.7,422.4,42.65457,63.92816
82,3.28,26,person,0.768,507.8,338.7,60.568146,57.019997
82,3.28,280,person,0.695,702.8,200.4,76.31987,40.450523
82,3.28,291,person,0.628,545.1,142.5,66.16743,29.401402
82,3.28,5,person,0.613,352.3,342.7,50.667313,56.04664
82,3.28,21,person,0.612,569.2,293.2,65.16746,51.964607
82,3.28,199,sports ball,0.546,310.3,358.8,47.973698,57.573174
82,3.28,293,person,0.514,562.8,293.2,64.74691,51.90189
82,3.28,10,person,0.488,821.2,303.9,81.31645,55.754646
83,3.32,238,person,0.841,228.3,422.6,42.9905,63.99797
83,3.32,26,person,0.707,508.7,337.6,60.638283,56.896694
83,3.32,293,person,0.682,565.7,293.8,64.92785,52.007427
83,3.32,280,person,0.668,706.7,202.5,76.5372,40.807564
83,3.32,295,person,0.464,338.3,323.9,49.83165,53.613075
83,3.32,291,person,0.435,550.2,144.1,66.520676,29.733667
83,3.32,10,person,0.346,823.5,301.9,81.52463,55.529312
83,3.32,5,person,0.319,346.0,341.5,50.270733,55.84297
84,3.36,238,person,0.876,236.2,423.5,43.465504,64.16235
84,3.36,26,person,0.785,512.1,336.8,60.863632,56.83257
84,3.36,293,person,0.756,564.8,294.4,64.85913,52.07566
84,3.36,280,person,0.605,712.9,202.9,76.96478,40.93457
84,3.36,291,person,0.582,555.0,146.1,66.842,30.1289
84,3.36,5,person,0.544,341.3,344.5,49.962555,56.160324
84,3.36,290,person,0.499,321.7,307.2,48.793255,51.343697
84,3.36,298,person,0.471,551.3,145.4,66.57753,29.967001
84,3.36,10,person,0.349,823.3,302.3,81.49971,55.576935
85,3.4,238,person,0.856,244.1,423.7,43.938374,64.25187
85,3.4,26,person,0.819,512.7,334.4,60.930912,56.549694
85,3.4,280,person,0.723,715.1,202.0,77.1464,40.82394
85,3.4,5,person,0.702,338.8,344.5,49.803806,56.13697
85,3.4,293,person,0.683,566.2,292.8,64.97678,51.88375
85,3.4,291,person,0.58,554.0,143.7,66.81542,29.710527
85,3.4,290,person,0.55,321.7,306.2,48.795353,51.21538
85,3.4,10,person,0.471,823.8,299.7,81.61024,55.25912
85,3.4,298,person,0.434,551.5,143.4,66.632835,29.630085
86,3.44,26,person,0.839,513.8,332.3,61.026627,56.30666
86,3.44,238,person,0.828,250.3,423.0,44.30791,64.23073
86,3.44,5,person,0.767,335.4,344.9,49.58681,56.15328
86,3.44,293,person,0.749,567.2,291.2,65.06843,51.687393
86,3.44,290,person,0.614,319.2,307.1,48.629494,51.30651
86,3.44,280,person,0.518,714.5,199.6,77.17314,40.457687
86,3.44,298,person,0.503,554.3,143.9,66.833984,29.748022
87,3.48,238,person,0.834,258.3,424.0,44.787544,64.4063
87,3.48,26,person,0.802,511.1,330.9,60.871643,56.11184
87,3.48,293,person,0.728,565.3,287.3,65.0064,51.16372
87,3.48,5,person,0.719,324.0,343.5,48.865788,55.878223
87,3.48,280,person,0.566,713.3,202.5,77.00456,40.879158
87,3.48,291,person,0.52,558.1,148.9,67.017944,30.63709
87,3.48,295,person,0.5,323.6,330.5,48.86756,54.290222
88,3.52,238,person,0.806,264.8,422.9,45.174824,64.345215
88,3.52,26,person,0.785,512.3,331.7,60.938396,56.22
88,3.52,293,person,0.736,562.4,287.9,64.80523,51.213043
88,3.52,5,person,0.68,324.7,340.5,48.916706,55.522263
88,3.52,280,person,0.628,714.7,203.4,77.077805,41.0287
88,3.52,291,person,0.57,559.2,148.7,67.1046,30.616356
88,3.52,305,person,0.457,824.8,305.3,81.50644,55.961773
89,3.56,5,person,0.821,324.3,338.2,48.896084,55.23934
89,3.56,238,person,0.782,270.8,423.5,45.533863,64.46086
89,3.56,26,person,0.706,510.3,331.0,60.819397,56.11642
89,3.56,280,person,0.601,717.3,202.9,77.27617,40.982265
89,3.56,293,person,0.588,561.4,288.1,64.736015,51.229145
89,3.56,291,person,0.578,559.5,147.1,67.160034,30.35053
89,3.56,305,person,0.521,824.1,305.1,81.46738,55.930443
90,3.6,5,person,0.8,324.3,336.1,48.90056,54.98351
90,3.6,26,person,0.752,508.5,332.0,60.692562,56.220547
90,3.6,238,person,0.728,278.4,422.5,45.98754,64.419945
90,3.6,293,person,0.686,557.5,287.4,64.48958,51.09975
90,3.6,280,person,0.633,720.5,204.6,77.45315,41.27023
90,3.6,306,person,0.594,307.1,324.2,47.814182,53.352154
90,3.6,291,person,0.53,562.1,147.4,67.34924,30.431578
90,3.6,305,person,0.491,824.0,302.2,81.547874,55.571274
91,3.64,26,person,0.792,509.4,332.0,60.74992,56.22901
91,3.64,238,person,0.778,283.8,422.8,46.31028,64.49847
91,3.64,5,person,0.697,323.7,334.4,48.865746,54.770077
91,3.64,280,person,0.683,723.8,202.2,77.75661,40.948215
91,3.64,293,person,0.649,559.3,286.7,64.619606,51.026478
91,3.64,291,person,0.509,563.7,148.3,67.450676,30.601795
91,3.64,306,person,0.458,307.5,327.7,47.835663,53.7911
91,3.64,305,person,0.399,822.7,302.3,81.461,55.571175
92,3.68,26,person,0.856,509.9,331.0,60.793884,56.112656
92,3.68,280,person,0.777,723.9,203.3,77.73139,41.11344
92,3.68,5,person,0.761,324.4,332.4,48.914894,54.531506
92,3.68,238,person,0.739,281.5,422.7,46.172848,64.46799
92,3.68,293,person,0.655,558.5,281.1,64.65591,50.286217
92,3.68,313,person,0.651,657.5,147.4,74.501915,31.547485
92,3.68,291,person,0.639,566.1,148.2,67.63294,30.613081
92,3.68,306,person,0.518,306.8,335.4,47.78125,54.732758
92,3.68,298,person,0.475,563.4,146.4,67.467834,30.27821
92,3.68,314,person,0.475,555.1,279.8,64.45062,50.08133
92,3.68,305,person,0.336,822.0,298.1,81.54203,55.042515
93,3.72,26,person,0.869,510.9,326.8,60.90893,55.61144
93,3.72,280,person,0.795,724.4,203.4,77.76382,41.133762
93,3.72,293,person,0.79,557.8,278.7,64.6478,49.963173
93,3.72,238,person,0.75,286.9,424.3,46.49531,64.68459
93,3.72,313,person,0.652,659.5,147.5,74.64873,31.58752
93,3.72,306,person,0.632,306.3,340.5,47.743275,55.349457
93,3.72,5,person,0.617,327.7,329.5,49.133465,54.20588
93,3.72,305,person,0.602,820.3,303.9,81.25846,55.74602
93,3.72,298,person,0.573,564.9,144.3,67.624916,29.940699
93,3.72,291,person,0.513,563.8,148.1,67.46236,30.569332
93,3.72,314,person,0.449,551.1,278.6,64.20333,49.883175
94,3.76,26,person,0.824,510.1,323.7,60.895664,55.224636
94,3.76,238,person,0.784,292.6,424.8,46.835194,64.78669
94,3.76,293,person,0.728,556.6,277.9,64.580696,49.84554
94,3.76,316,person,0.682,39.4,125.8,27.1643,20.323885
94,3.76,5,person,0.665,327.7,322.2,49.150665,53.29974
94,3.76,280,person,0.662,724.8,204.9,77.74808,41.361317
94,3.76,313,person,0.623,663.3,148.0,74.91881,31.715244
94,3.76,314,person,0.532,552.8,277.2,64.33859,49.71501
94,3.76,298,person,0.529,568.8,145.2,67.89955,30.138918
94,3.76,305,person,0.509,822.9,306.3,81.35436,56.06668
94,3.76,306,person,0.492,303.7,343.0,47.57485,55.627785
94,3.76,291,person,0.376,568.8,148.1,67.837746,30.627884
95,3.8,238,person,0.739,298.7,424.9,47.198837,64.84976
95,3.8,314,person,0.735,554.4,278.9,64.418304,49.955677
95,3.8,26,person,0.688,506.6,322.5,60.68555,55.044025
95,3.8,313,person,0.574,665.5,148.0,75.08324,31.74089
95,3.8,316,person,0.555,43.1,125.7,27.453716,20.351221
95,3.8,5,person,0.528,324.7,317.5,48.966873,52.681488
95,3.8,305,person,0.522,825.2,308.1,81.4485,56.309635
95,3.8,280,person,0.499,726.7,201.9,77.97076,40.934853
95,3.8,306,person,0.498,300.8,347.8,47.386066,56.178513
95,3.8,298,person,0.469,567.6,146.3,67.78582,30.310635
95,3.8,291,person,0.369,568.3,152.3,67.71148,31.325264
96,3.84,238,person,0.764,304.0,425.7,47.51403,64.98
96,3.84,26,person,0.701,507.3,324.1,60.71112,55.247112
96,3.84,314,person,0.694,552.9,279.5,64.30902,50.019882
96,3.84,305,person,0.674,826.8,308.7,81.53328,56.398388
96,3.84,280,person,0.615,727.0,209.1,77.78023,42.006695
96,3.84,313,person,0.605,669.0,149.0,75.3162,31.94813
96,3.84,5,person,0.602,325.0,316.6,48.98839,52.570953
96,3.84,291,person,0.596,568.6,152.4,67.7318,31.345427
96,3.84,316,person,0.563,47.9,125.0,27.818356,20.281328
96,3.84,306,person,0.506,300.2,348.6,47.347355,56.2688
97,3.88,314,person,0.744,553.4,278.2,64.362785,49.853268
97,3.88,313,person,0.715,672.9,148.6,75.61885,31.927008
97,3.88,238,person,0.698,311.1,426.4,47.93602,65.114944
97,3.88,280,person,0.683,730.1,210.1,77.968834,42.187267
97,3.88,26,person,0.607,509.0,326.2,60.79461,55.520214
97,3.88,305,person,0.592,829.2,308.7,81.687256,56.421257
97,3.88,5,person,0.567,323.3,315.9,48.879314,52.466213
97,3.88,291,person,0.547,571.7,152.5,67.961395,31.398182
97,3.88,298,person,0.52,570.2,150.4,67.89384,31.030033
97,3.88,306,person,0.466,299.3,352.3,47.28744,56.702217
97,3.88,316,person,0.308,53.6,124.6,28.25994,20.278
98,3.92,26,person,0.768,508.9,327.0,60.77849,55.616924
98,3.92,293,person,0.762,554.4,275.4,64.47387,49.49235
98,3.92,238,person,0.744,317.6,427.7,48.320835,65.30778
98,3.92,313,person,0.651,675.6,149.0,75.80881,32.02494
98,3.92,5,person,0.628,323.5,314.3,48.895798,52.26581
98,3.92,280,person,0.552,733.9,208.7,78.27728,42.02191
98,3.92,305,person,0.551,829.6,306.9,81.767044,56.2044
98,3.92,298,person,0.54,572.5,152.9,68.01265,31.474112
98,3.92,306,person,0.456,300.2,351.8,47.344727,56.651028
98,3.92,316,person,0.408,58.9,124.7,28.679306,20.36215
98,3.92,291,person,0.371,575.9,154.5,68.23216,31.779531
99,3.96,238,person,0.778,324.4,426.9,48.726463,65.28179
99,3.96,26,person,0.776,508.8,326.8,60.774513,55.591576
99,3.96,280,person,0.704,736.4,208.5,78.459076,42.01931
99,3.96,293,person,0.635,554.0,272.8,64.4886,49.1423
99,3.96,5,person,0.608,325.4,314.4,49.0194,52.29683
99,3.96,313,person,0.538,678.4,147.5,76.06168,31.807951
99,3.96,305,person,0.522,826.2,305.1,81.60253,55.950535
99,3.96,291,person,0.485,577.4,151.7,68.4047,31.33118
99,3.96,306,person,0.448,300.1,356.0,47.334995,57.14872
99,3.96,298,person,0.432,573.8,151.0,68.15053,31.172363
99,3.96,316,person,0.308,64.9,125.0,29.15712,20.49185
100,4.0,238,person,0.749,331.7,427.8,49.158524,65.4391
100,4.0,26,person,0.654,512.4,324.5,61.03335,55.344505
100,4.0,293,person,0.654,554.7,272.0,64.54826,49.042538
100,4.0,280,person,0.617,733.3,208.9,78.22916,42.044945
100,4.0,5,person,0.601,325.8,316.1,49.04157,52.515583
100,4.0,313,person,0.582,679.7,149.5,76.10009,32.15566
100,4.0,305,person,0.558,826.2,306.7,81.554565,56.147373
100,4.0,291,person,0.476,579.5,151.6,68.5639,31.338964
100,4.0,316,person,0.474,71.7,124.3,29.680353,20.446802
100,4.0,306,person,0.411,302.7,357.4,47.49746,57.33815
100,4.0,298,person,0.363,575.8,150.4,68.31319,31.09539
101,4.04,238,person,0.78,337.2,429.9,49.480114,65.70661
101,4.04,26,person,0.747,515.2,324.1,61.217903,55.322063
101,4.04,293,person,0.716,552.8,273.1,64.40353,49.17027
101,4.04,5,person,0.705,329.7,317.2,49.29258,52.69186
101,4.04,313,person,0.67,684.8,150.6,76.44777,32.397205
101,4.04,280,person,0.565,737.2,208.7,78.50936,42.057396
101,4.04,291,person,0.461,582.2,153.3,68.7283,31.65343
101,4.04,305,person,0.459,829.9,307.2,81.77728,56.244087
101,4.04,316,person,0.451,77.6,125.7,30.168137,20.777956
101,4.04,322,person,0.417,301.4,358.7,47.414528,57.479424
102,4.08,238,person,0.799,345.6,430.3,49.977005,65.82025
102,4.08,314,person,0.715,553.6,274.4,64.43635,49.351433
102,4.08,26,person,0.693,515.1,323.7,61.216503,55.27209
102,4.08,280,person,0.642,741.2,210.6,78.73343,42.37986
102,4.08,5,person,0.603,333.1,316.2,49.51626,52.59859
102,4.08,291,person,0.563,584.3,156.1,68.82314,32.141834
102,4.08,313,person,0.551,687.6,150.7,76.653305,32.446247
102,4.08,305,person,0.455,833.2,307.8,81.97108,56.349144
102,4.08,316,person,0.392,82.8,126.1,30.583328,20.915781
102,4.08,322,person,0.349,305.2,360.1,47.651863,57.679066
103,4.12,26,person,0.785,516.8,325.0,61.30917,55.44741
103,4.12,238,person,0.779,354.3,431.2,50.489594,65.98859
103,4.12,280,person,0.722,746.0,212.9,79.00061,42.768158
103,4.12,313,person,0.654,693.8,150.9,77.10885,32.55124
103,4.12,291,person,0.646,586.5,158.6,68.93151,32.579357
103,4.12,314,person,0.636,555.4,274.7,64.55183,49.40936
103,4.12,5,person,0.635,337.5,314.3,49.80803,52.401077
103,4.12,322,person,0.587,307.6,359.1,47.8037,57.583607
103,4.12,305,person,0.516,835.0,312.0,81.95956,56.879128
103,4.12,316,person,0.48,90.1,126.7,31.166039,21.116074
103,4.12,293,person,0.344,554.4,270.2,64.55705,48.798695
104,4.16,238,person,0.783,362.2,431.6,50.955776,66.09769
104,4.16,26,person,0.742,516.4,325.5,61.277252,55.504753
104,4.16,316,person,0.698,98.7,126.0,31.830465,21.09369
104,4.16,313,person,0.667,699.1,150.7,77.50938,32.57965
104,4.16,328,sports ball,0.635,199.9,315.8,40.826557,51.259926
104,4.16,280,person,0.634,750.4,212.0,79.336174,42.68362
104,4.16,322,person,0.591,309.6,358.8,47.929718,57.566727
104,4.16,314,person,0.559,557.8,269.6,64.79484,48.752495
104,4.16,291,person,0.556,590.2,158.5,69.20841,32.605606
104,4.16,305,person,0.514,836.5,307.7,82.18594,56.368362
104,4.16,5,person,0.468,340.3,311.3,49.999744,52.047794
104,4.16,293,person,0.404,555.0,267.0,64.64898,48.374714
105,4.2,238,person,0.824,368.5,431.8,51.327694,66.17221
105,4.2,26,person,0.77,518.9,325.7,61.434853,55.552868
105,4.2,280,person,0.703,755.8,211.8,79.72067,42.712147
105,4.2,316,person,0.627,107.8,125.9,32.543312,21.18762
105,4.2,328,sports ball,0.608,199.6,313.2,40.79457,50.924385
105,4.2,293,person,0.602,555.9,266.9,64.711136,48.37033
105,4.2,305,person,0.6,837.7,307.9,82.25687,56.4043
105,4.2,5,person,0.554,336.1,311.6,49.724594,52.045227
105,4.2,322,person,0.515,313.6,359.2,48.180412,57.6506
105,4.2,313,person,0.485,699.2,149.1,77.56594,32.315983
105,4.2,291,person,0.387,592.9,156.1,69.46311,32.24138
106,4.24,26,person,0.809,523.3,326.4,61.70757,55.679943
106,4.24,280,person,0.747,759.4,210.3,80.019684,42.53098
106,4.24,238,person,0.746,377.1,432.5,51.833252,66.31832
106,4.24,5,person,0.627,338.5,311.7,49.880993,52.081184
106,4.24,291,person,0.6,598.5,157.8,69.84054,32.58628
106,4.24,314,person,0.595,561.7,266.0,65.11614,48.307602
106,4.24,313,person,0.591,705.4,149.5,78.015526,32.454273
106,4.24,316,person,0.553,113.8,126.2,33.018215,21.316631
106,4.24,322,person,0.516,318.1,360.5,48.460724,57.844612
106,4.24,293,person,0.513,557.9,265.6,64.86696,48.215164
106,4.24,328,sports ball,0.421,199.9,311.6,40.806637,50.721867
106,4.24,305,person,0.366,838.7,309.4,82.27527,56.597313
107,4.28,238,person,0.82,384.2,432.0,52.25502,66.32674
107,4.28,26,person,0.82,527.3,321.6,62.02684,55.130188
107,4.28,331,person,0.789,27.2,447.0,31.194387,64.85585
107,4.28,5,person,0.667,339.4,310.3,49.944046,51.911854
107,4.28,316,person,0.625,118.6,125.1,33.380062,21.17406
107,4.28,314,person,0.617,562.3,265.8,65.15984,48.286682
107,4.28,313,person,0.61,707.9,149.8,78.19232,32.532944
107,4.28,328,sports ball,0.552,200.3,309.6,40.82341,50.46819
107,4.28,322,person,0.517,322.3,360.5,48.724125,57.883205
107,4.28,280,person,0.508,759.4,206.8,80.12938,42.01598
107,4.28,291,person,0.498,596.5,153.4,69.793,31.836155
107,4.28,305,person,0.416,839.9,310.0,82.33386,56.681988
108,4.32,26,person,0.846,530.2,318.5,62.254787,54.77583
108,4.32,331,person,0.827,36.4,445.9,31.726437,64.81887
108,4.32,238,person,0.815,390.7,430.9,52.64447,66.26758
108,4.32,313,person,0.693,712.7,149.7,78.55283,32.57211
108,4.32,314,person,0.613,562.3,266.6,65.14652,48.394577
108,4.32,5,person,0.59,341.9,307.9,50.11516,51.629955
108,4.32,322,person,0.533,325.5,361.6,48.922462,58.041393
108,4.32,316,person,0.517,124.0,123.8,33.78721,21.001825
108,4.32,291,person,0.45,601.0,155.4,70.081924,32.219517
108,4.32,280,person,0.422,764.6,210.6,80.37495,42.630684
108,4.32,328,sports ball,0.398,200.3,308.2,40.816746,50.28736
109,4.36,26,person,0.81,532.7,316.1,62.44851,54.502674
109,4.36,331,person,0.764,46.4,444.7,32.305523,64.77817
109,4.36,238,person,0.725,397.7,432.1,53.05212,66.45202
109,4.36,314,person,0.674,565.4,265.5,65.37354,48.27755
109,4.36,5,person,0.659,347.3,303.3,50.48505,51.09242
109,4.36,322,person,0.635,329.8,360.9,49.193443,57.998947
109,4.36,313,person,0.624,718.5,149.7,78.98456,32.639412
109,4.36,280,person,0.551,767.9,212.4,80.54922,42.929245
109,4.36,316,person,0.544,130.2,123.7,34.27314,21.060074
109,4.36,291,person,0.53,603.4,160.4,70.1438,33.069244
109,4.36,328,sports ball,0.338,200.6,305.8,40.82508,49.979286
110,4.4,26,person,0.865,534.3,316.6,62.544876,54.579945
110,4.4,238,person,0.73,405.0,432.9,53.47881,66.59714
110,4.4,331,person,0.701,56.7,444.0,32.90845,64.79243
110,4.4,5,person,0.646,342.8,300.8,50.19751,50.725647
110,4.4,313,person,0.61,722.4,148.4,79.31696,32.46958
110,4.4,280,person,0.6,768.7,212.5,80.602036,42.952393
110,4.4,291,person,0.59,607.7,160.3,70.464554,33.102345
110,4.4,322,person,0.571,332.0,359.6,49.33449,57.86683
110,4.4,314,person,0.544,566.3,262.9,65.47819,47.93488
110,4.4,316,person,0.512,136.3,124.2,34.758297,21.227333
111,4.44,331,person,0.778,66.3,443.5,33.4723,64.82171
111,4.44,238,person,0.775,411.0,433.9,53.82705,66.75172
111,4.44,26,person,0.772,536.8,317.3,62.6964,54.690483
111,4.44,5,person,0.714,346.1,301.3,50.413166,50.82265
111,4.44,322,person,0.59,336.9,361.0,49.63807,58.07583
111,4.44,316,person,0.574,142.2,123.8,35.21687,21.226736
111,4.44,314,person,0.562,569.4,261.0,65.72001,47.708313
111,4.44,280,person,0.533,773.7,213.6,80.916695,43.166126
111,4.44,335,person,0.473,606.1,156.6,70.433075,32.476513
111,4.44,291,person,0.449,606.7,159.6,70.406944,32.97627
111,4.44,313,person,0.404,721.3,146.6,79.29343,32.158066
112,4.48,331,person,0.838,73.1,442.0,33.86078,64.72217
112,4.48,238,person,0.81,419.0,434.1,54.29737,66.840294
112,4.48,5,person,0.772,349.4,301.3,50.630447,50.854984
112,4.48,26,person,0.767,539.0,317.7,62.8326,54.760952
112,4.48,314,person,0.732,568.8,259.0,65.71392,47.42964
112,4.48,280,person,0.718,778.3,213.7,81.23495,43.22975
112,4.48,313,person,0.652,725.7,149.0,79.54319,32.607227
112,4.48,316,person,0.591,147.4,125.6,35.64485,21.620834
112,4.48,322,person,0.526,344.6,362.4,50.116066,58.30996
112,4.48,335,person,0.505,608.2,157.6,70.56541,32.665356
112,4.48,293,person,0.495,564.9,258.4,65.46012,47.307896
112,4.48,291,person,0.379,610.5,159.6,70.6885,33.02001
113,4.52,331,person,0.893,80.7,440.3,34.29569,64.60819
113,4.52,238,person,0.802,427.1,435.4,54.766144,67.043205
113,4.52,26,person,0.779,542.1,315.4,63.064877,54.50577
113,4.52,293,person,0.704,566.4,260.1,65.532646,47.55524
113,4.52,5,person,0.656,352.9,299.0,50.869827,50.591606
113,4.52,313,person,0.571,729.0,150.4,79.742836,32.876713
113,4.52,316,person,0.562,152.9,125.3,36.072582,21.63371
113,4.52,322,person,0.547,347.1,360.6,50.27824,58.12266
113,4.52,280,person,0.543,781.7,214.0,81.46276,43.30964
113,4.52,328,sports ball,0.482,203.8,299.9,41.00903,49.24083
113,4.52,291,person,0.402,614.9,159.6,71.01444,33.070652
113,4.52,335,person,0.399,609.6,156.5,70.69555,32.50049
114,4.56,331,person,0.87,89.4,434.1,34.756546,64.02698
114,4.56,238,person,0.796,431.9,436.9,55.038536,67.23832
114,4.56,26,person,0.757,544.9,311.3,63.304596,54.022293
114,4.56,293,person,0.673,566.2,261.2,65.50036,47.702976
114,4.56,328,sports ball,0.654,204.9,298.7,41.07649,49.094166
114,4.56,316,person,0.646,158.7,126.4,36.53802,21.906061
114,4.56,313,person,0.567,732.4,151.1,79.97243,33.031418
114,4.56,5,person,0.548,355.8,297.0,51.06925,50.360344
114,4.56,322,person,0.539,351.4,362.1,50.542423,58.337273
114,4.56,335,person,0.44,612.4,157.8,70.872375,32.74669
114,4.56,291,person,0.418,616.5,158.6,71.15719,32.92526
114,4.56,280,person,0.417,776.9,213.4,81.146774,43.17115
115,4.6,331,person,0.853,97.4,432.6,35.22068,63.93624
115,4.6,238,person,0.766,437.7,438.6,55.367558,67.46191
115,4.6,328,sports ball,0.749,206.0,298.0,41.146343,49.013004
115,4.6,26,person,0.743,546.7,308.2,63.466354,53.651474
115,4.6,291,person,0.683,616.5,163.7,71.034096,33.757324
115,4.6,313,person,0.651,737.7,150.2,80.39613,32.944527
115,4.6,293,person,0.646,570.0,261.7,65.748474,47.809574
115,4.6,316,person,0.631,164.6,127.1,37.006287,22.106153
115,4.6,5,person,0.565,351.5,294.2,50.79591,49.95273
115,4.6,322,person,0.538,355.9,362.2,50.823536,58.390156
115,4.6,280,person,0.498,778.8,215.5,81.21187,43.496532
115,4.6,314,person,0.405,568.5,256.1,65.74374,47.029625
116,4.64,331,person,0.841,105.5,432.1,35.700043,63.952686
116,4.64,238,person,0.796,446.4,441.4,55.857513,67.8216
116,4.64,26,person,0.754,547.7,307.2,63.545967,53.535484
116,4.64,291,person,0.721,617.5,164.7,71.0838,33.93094
116,4.64,313,person,0.713,741.4,149.9,80.68123,32.937935
